Study_id,Species,Taxonomy,Class_name,Order_name,Family_name,Migratory_behaviour,Biological_archives,Tags_type,N_analysis,Life_stage,Instrument,Ablation_type,Beam_diameter,Beam_interval,Laser_fluence,Scan_speed,Reference_materials,LODs,Recovery_values,Analysis_type,Element_composition,Sample_date,Publication_date,Rawdata_name,Reference
0399e14cf871ad43d7151609fd1e3148da9cf574,Ictiobus bubalus,Osteichthyes,Actinopterygii,Cypriniformes,Catostomidae,Partial migratory,Fin ray,Trace element,26,Mixed,LA-ICP-MS,Laser ablation,25,NA,NA,5,MACS-3;NIST1486,NA,NA,Point,Ca;Sr,2012,2022,bt.snyder.2022,"Snyder, C. E., Oliver, D. C., Knights, B. C., Pescitelli, S. M., & Whitledge, G. W. (2022). Assessment of Native Fish Passage through Brandon Road Lock and Dam, Des Plaines River, Illinois, Using Fin Ray Microchemistry. Transactions of the American Fisheries Society, 151(2), 172-184."
0399e14cf871ad43d7151609fd1e3148da9cf574,Ictiobus cyprinellus,Osteichthyes,Actinopterygii,Cypriniformes,Catostomidae,Partial migratory,Fin ray,Trace element,26,Mixed,LA-ICP-MS,Laser ablation,25,NA,NA,5,MACS-3;NIST1486,NA,NA,Point,Ca;Sr,2012,2022,bt.snyder.2022,"Snyder, C. E., Oliver, D. C., Knights, B. C., Pescitelli, S. M., & Whitledge, G. W. (2022). Assessment of Native Fish Passage through Brandon Road Lock and Dam, Des Plaines River, Illinois, Using Fin Ray Microchemistry. Transactions of the American Fisheries Society, 151(2), 172-184."
0399e14cf871ad43d7151609fd1e3148da9cf574,Ictiobus niger,Osteichthyes,Actinopterygii,Cypriniformes,Catostomidae,Partial migratory,Fin ray,Trace element,13,Mixed,LA-ICP-MS,Laser ablation,25,NA,NA,5,MACS-3;NIST1486,NA,NA,Point,Ca;Sr,2012,2022,bt.snyder.2022,"Snyder, C. E., Oliver, D. C., Knights, B. C., Pescitelli, S. M., & Whitledge, G. W. (2022). Assessment of Native Fish Passage through Brandon Road Lock and Dam, Des Plaines River, Illinois, Using Fin Ray Microchemistry. Transactions of the American Fisheries Society, 151(2), 172-184."
0399e14cf871ad43d7151609fd1e3148da9cf574,Lepisosteus osseus,Osteichthyes,Actinopterygii,Lepisosteiformes,Lepisosteidae,Partial migratory,Fin ray,Trace element,50,Mixed,LA-ICP-MS,Laser ablation,25,NA,NA,5,MACS-3;NIST1486,NA,NA,Point,Ca;Sr,2012,2022,bt.snyder.2022,"Snyder, C. E., Oliver, D. C., Knights, B. C., Pescitelli, S. M., & Whitledge, G. W. (2022). Assessment of Native Fish Passage through Brandon Road Lock and Dam, Des Plaines River, Illinois, Using Fin Ray Microchemistry. Transactions of the American Fisheries Society, 151(2), 172-184."
0399e14cf871ad43d7151609fd1e3148da9cf574,Micropterus dolomieu,Osteichthyes,Actinopterygii,Perciformes,Centrarchidae,Partial migratory,Fin ray,Trace element,118,Mixed,LA-ICP-MS,Laser ablation,25,NA,NA,5,MACS-3;NIST1486,NA,NA,Point,Ca;Sr,2012,2022,bt.snyder.2022,"Snyder, C. E., Oliver, D. C., Knights, B. C., Pescitelli, S. M., & Whitledge, G. W. (2022). Assessment of Native Fish Passage through Brandon Road Lock and Dam, Des Plaines River, Illinois, Using Fin Ray Microchemistry. Transactions of the American Fisheries Society, 151(2), 172-184."
0399e14cf871ad43d7151609fd1e3148da9cf574,Micropterus salmoides,Osteichthyes,Actinopterygii,Perciformes,Centrarchidae,Partial migratory,Fin ray,Trace element,208,Mixed,LA-ICP-MS,Laser ablation,25,NA,NA,5,MACS-3;NIST1486,NA,NA,Point,Ca;Sr,2012,2022,bt.snyder.2022,"Snyder, C. E., Oliver, D. C., Knights, B. C., Pescitelli, S. M., & Whitledge, G. W. (2022). Assessment of Native Fish Passage through Brandon Road Lock and Dam, Des Plaines River, Illinois, Using Fin Ray Microchemistry. Transactions of the American Fisheries Society, 151(2), 172-184."
03df10f4c723272bd505a4e11da9de5f3ac502f4,Thunnus maccoyii,Osteichthyes,Actinopterygii,Perciformes,Scombridae,Oceanodromous,Otolith,Trace element,8,Mixed,EPMA;PIXE,NA,25,NA,NA,NA,NA,NA,NA,Line,Ca;Cl;K;Na;S;Sr,1987;1988;1989;1990,1995,Fig.4,"Proctor, C. H.  Thresher, R. E.  Gunn, J. S.  Mills, D. J.  Harrowfield, I. R.  & Sie, S. H. (1995). Stock structure of the southern bluefin tuna Thunnus maccoyii: an investigation based on probe microanalysis of otolith composition. Marine Biology, 122(4), 511-526."
0427661617a0808cbfea9fc022c8cc81d708077b,Anguilla rostrata,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Multiple diadromous,Otolith,Trace element,28,Juvenile,WD-EM,NA,5,10,NA,NA,CaCO3;SrCO3,NA,NA,Line,Ca;Sr,1999,2004,Fig.3;Fig4,"Cairns, D. K.  Shiao, J. C.  Iizuka, Y.  Tzeng, W. N.  & MacPherson, C. D. (2004). Movement patterns of American eels in an impounded watercourse, as indicated by otolith microchemistry. North American Journal of Fisheries Management, 24(2), 452-458."
04efd642d27915bb9165a77eae7e1d093bb9e650,Anguilla anguilla,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Multiple diadromous,Muscle,Stable isotope,121,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2019,2022,Fig.3,"Denis, J., Rabhi, K., Le Loc＊h, F., Ben Rais Lasram, F., Boutin, K., Kazour, M., ... & Amara, R. (2022). Role of estuarine habitats for the feeding ecology of the European eel (Anguilla anguilla L.). Plos one, 17(7), e0270348."
05710ac0368b89c6bf3fdf4a12170dd3375e00b1,Trachurus mediterraneus,Osteichthyes,Actinopterygii,Perciformes,Carangidae,Oceanodromous,Otolith,Trace element,212,Mixed,ICP-AES,NA,NA,NA,NA,NA,NA,NA,NA,Point,Ba;Ca;K;Mg;Mn;Na;P,2005,2006,Tab.3,"Turan, C. (2006). The use of otolith shape and chemistry to determine stock structure of Mediterranean horse mackerel Trachurus mediterraneus (Steindachner). Journal of Fish Biology, 69, 165-180."
05cc622413b50ef126c427479b6ca123c59bea81,Lates calcarifer,Osteichthyes,Actinopterygii,Perciformes,Latidae,Multiple diadromous,Otolith,Trace element,115,Mixed,ICP-MS,NA,NA,NA,NA,NA,NIES-022,NA,NA,Point,Ba;Ca;Mg;Sr,2007;2008,2014,Fig.3;Fig.4;Fig.5,"Sarimin, A. S.  & Mohamed, C. A. R. (2014). Sr/Ca, Mg/Ca and Ba/Ca ratios in the otolith of sea bass in Peninsular Malaysia as salinity influence markers. Sains Malaysiana, 43(5), 757-766."
06676623e9793127b26add5a88210d0689b78fc7,Paralichthys olivaceus,Osteichthyes,Actinopterygii,Pleuronectiformes,Paralichthyidae,Oceanodromous,Vertebra,Trace element,1,Adult,PIXE,NA,500,NA,NA,NA,NA,NA,NA,Point,Br;Ca;Cl;Co;Cr;Cu;Fe;Ga;Hg;I;K;Mn;Ni;P;Pb;S;Se;Si;Sr;Ti;V;Zn,1984,1987,Fig.2;Fig.3,"Ishikawa, M.  Ishii, T.  Uchida, S.  & Kitao, K. (1987). A proton microprobe scanning across the vertebra of a flat fish, Paralichthys olivaceus. Biological Trace Element Research, 13(1), 143-157."
06a22760b39241cdfa0ef7a1bce77c95183404fe,Paralichthys olivaceus,Osteichthyes,Actinopterygii,Pleuronectiformes,Paralichthyidae,Oceanodromous,Bone collagen,Stable isotope,89,Juvenile,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2017,2020,Tab.1,"Kato, Y.  Togashi, H.  Kurita, Y.  Kamauchi, H.  & Tayasu, I. (2020). Discrimination of nursery locations of juvenile Japanese flounder Paralichthys olivaceus on the Pacific coast of northern Japan based on carbon and nitrogen stable isotope ratios. Fisheries science, 86(4), 615-623."
06a22760b39241cdfa0ef7a1bce77c95183404fe,Paralichthys olivaceus,Osteichthyes,Actinopterygii,Pleuronectiformes,Paralichthyidae,Oceanodromous,Muscle,Stable isotope,89,Juvenile,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2017,2020,Tab.1,"Kato, Y.  Togashi, H.  Kurita, Y.  Kamauchi, H.  & Tayasu, I. (2020). Discrimination of nursery locations of juvenile Japanese flounder Paralichthys olivaceus on the Pacific coast of northern Japan based on carbon and nitrogen stable isotope ratios. Fisheries science, 86(4), 615-623."
06fc9cbd9d7ccecc6ea079518f144259d1b70254,Anoplopoma fimbria,Osteichthyes,Actinopterygii,Perciformes,Anoplopomatidae,Oceanodromous,Otolith,Stable isotope,90,Juvenile,IRMS,Microdrilling,NA,NA,NA,NA,NBS-19,NA,NA,Point,d13C;d18O,2001,2004,Tab.1,"Gao, Y.  Joner, S. H.  Svec, R. A.  & Weinberg, K. L. (2004). Stable isotopic comparison in otoliths of juvenile sablefish (Anoplopoma fimbria) from waters off the Washington and Oregon coast. Fisheries Research, 68(1-3), 351-360."
0819924e8946083a1f33b7c59341920c09b2efac,Cynoscion regalis,Osteichthyes,Actinopterygii,Perciformes,Sciaenidae,Oceanodromous,Scale,Trace element,271,Juvenile,LA-ICP-MS,Laser ablation,10,NA,NA,NA,NIST612,NA,NA,Point,Ba;Ca;Mg;Mn;Sr,1996,2000,NA,"Wells, B. K.  Thorrold, S. R.  & Jones, C. M. (2000). Geographic variation in trace element composition of juvenile weakfish scales. Transactions of the American Fisheries Society, 129(4), 889-900."
081fdc700d2e47ceb65aa117cedff1278df80641,Salvelinus malma,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Trace element,110,Mixed,LA-ICP-MS,Laser ablation,20,NA,NA,5,NIST612;MACS-2,NA,NA,Point,Ba;Ca;Cu;Mg;Mn;Pb;Sr,2009;2010,2014,Fig.2,"Bond, M. H.  Beckman, B. R.  Rohrbach, L.  & Quinn, T. P. (2014). Differential growth in estuarine and freshwater habitats indicated by plasma IGF1 concentrations and otolith chemistry in Dolly Varden Salvelinus malma. Journal of Fish Biology, 85(5), 1429-1445."
083f320f1222ee25fda8c240db590a70e85548c8,Petromyzon marinus,Agnatha,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Diadromous and potamodromous,Liver,Trace element,80,NA,ICP-AES,NA,NA,NA,NA,NA,NA,NA,NA,Point,As;Cd;Cu;Hg;Ni;Se;Zn,2008;2009,2014,Fig.2;Fig.3,"Pedro, S., Cacador, I., Quintella, B. R., Lanca, M. J., & Almeida, P. R. (2014). Trace element accumulation in anadromous sea lamprey spawners. Ecology of Freshwater Fish, 23(2), 193-207."
083f320f1222ee25fda8c240db590a70e85548c8,Petromyzon marinus,Agnatha,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Diadromous and potamodromous,Muscle,Trace element,80,NA,ICP-AES,NA,NA,NA,NA,NA,VPDB,NA,NA,Point,As;Cd;Cu;Hg;Ni;Se;Zn,2008;2009,2014,Fig.2;Fig.3,"Pedro, S., Cacador, I., Quintella, B. R., Lanca, M. J., & Almeida, P. R. (2014). Trace element accumulation in anadromous sea lamprey spawners. Ecology of Freshwater Fish, 23(2), 193-207."
08ffb9fd65f9d84924a83f5b5acb943c6ad6ecf2,Coregonus albula,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Diadromous and potamodromous,Muscle,Stable isotope,45,Mixed,CF-IRMS,NA,NA,NA,NA,NA,VPDB,NA,NA,Point,d13C,NA,2015,Fig.4,"Kelly, B., Amundsen, P. A., & Power, M. (2015). Thermal habitat segregation among morphotypes of whitefish (Coregonus lavaretus: Salmonidae) and invasive vendace (C. albula): a mechanism for co-existence. Freshwater Biology, 60(11), 2337-2348."
08ffb9fd65f9d84924a83f5b5acb943c6ad6ecf2,Coregonus albula,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Diadromous and potamodromous,Otolith,Stable isotope,45,Mixed,CF-IRMS,NA,NA,NA,NA,NA,VPDB,NA,NA,Point,d13C,NA,2015,Fig.3,"Kelly, B., Amundsen, P. A., & Power, M. (2015). Thermal habitat segregation among morphotypes of whitefish (Coregonus lavaretus: Salmonidae) and invasive vendace (C. albula): a mechanism for co-existence. Freshwater Biology, 60(11), 2337-2348."
08ffb9fd65f9d84924a83f5b5acb943c6ad6ecf2,Coregonus albula,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Diadromous and potamodromous,Otolith,Stable isotope,62,Mixed,CF-IRMS,NA,NA,NA,NA,NA,VSMOW,NA,NA,Point,d18O,NA,2015,Fig.3,"Kelly, B., Amundsen, P. A., & Power, M. (2015). Thermal habitat segregation among morphotypes of whitefish (Coregonus lavaretus: Salmonidae) and invasive vendace (C. albula): a mechanism for co-existence. Freshwater Biology, 60(11), 2337-2348."
08ffb9fd65f9d84924a83f5b5acb943c6ad6ecf2,Coregonus lavaretus,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Diadromous and potamodromous,Muscle,Stable isotope,45,Mixed,CF-IRMS,NA,NA,NA,NA,NA,VPDB,NA,NA,Point,d13C,NA,2015,Fig.4,"Kelly, B., Amundsen, P. A., & Power, M. (2015). Thermal habitat segregation among morphotypes of whitefish (Coregonus lavaretus: Salmonidae) and invasive vendace (C. albula): a mechanism for co-existence. Freshwater Biology, 60(11), 2337-2348."
08ffb9fd65f9d84924a83f5b5acb943c6ad6ecf2,Coregonus lavaretus,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Diadromous and potamodromous,Otolith,Stable isotope,45,Mixed,CF-IRMS,NA,NA,NA,NA,NA,VSMOW,NA,NA,Point,d13C,NA,2015,Fig.3,"Kelly, B., Amundsen, P. A., & Power, M. (2015). Thermal habitat segregation among morphotypes of whitefish (Coregonus lavaretus: Salmonidae) and invasive vendace (C. albula): a mechanism for co-existence. Freshwater Biology, 60(11), 2337-2348."
08ffb9fd65f9d84924a83f5b5acb943c6ad6ecf2,Coregonus lavaretus,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Diadromous and potamodromous,Otolith,Stable isotope,62,Mixed,CF-IRMS,NA,NA,NA,NA,NA,VSMOW,NA,NA,Point,d18O,NA,2015,Fig.3,"Kelly, B., Amundsen, P. A., & Power, M. (2015). Thermal habitat segregation among morphotypes of whitefish (Coregonus lavaretus: Salmonidae) and invasive vendace (C. albula): a mechanism for co-existence. Freshwater Biology, 60(11), 2337-2348."
09274e9d6a211ab437c8d2b20819f13c5845e9c1,Perca flavescens,Osteichthyes,Actinopterygii,Perciformes,Percidae,Partial migratory,Muscle,Stable isotope,173,Adult,IRMS,NA,NA,NA,NA,NA,VSMOW,NA,NA,Point,d13C;d15N;d18O;d2H,2015,2020,Tab.1;Fig.1,"Senegal, T. J., Ruetz III, C. R., Chorak, G. M., Janetski, D. J., Clapp, D. F., Bowen, G. J., & Hook, T. O. (2020). Differential habitat use patterns of yellow perch Perca flavescens in eastern Lake Michigan and connected drowned river mouth lakes. Journal of Great Lakes Research, 46(5), 1412-1422."
09274e9d6a211ab437c8d2b20819f13c5845e9c1,Perca flavescens,Osteichthyes,Actinopterygii,Perciformes,Percidae,Partial migratory,Otolith,Stable isotope,169,Adult,IRMS,NA,NA,NA,NA,NA,VSMOW,NA,NA,Point,d13C;d18O,2015,2020,Tab.1;Fig.1,"Senegal, T. J., Ruetz III, C. R., Chorak, G. M., Janetski, D. J., Clapp, D. F., Bowen, G. J., & Hook, T. O. (2020). Differential habitat use patterns of yellow perch Perca flavescens in eastern Lake Michigan and connected drowned river mouth lakes. Journal of Great Lakes Research, 46(5), 1412-1422."
0947a807dae17fb2ffe1470779730942a8dbd73c,Argyrosomus japonicus,Osteichthyes,Actinopterygii,Perciformes,Sciaenidae,Oceanodromous,Otolith,Trace element,20,Mixed,LA-ICP-MS,Laser ablation,30,NA,NA,5,NIST612,NA,NA,Line,Ba;Ca;Sr,NA,2011,Fig.5;Fig.6;Fig.7;Fig.8,"Disspain, M.  Wallis, L. A.  & Gillanders, B. M. (2011). Developing baseline data to understand environmental change: a geochemical study of archaeological otoliths from the Coorong, South Australia. Journal of Archaeological Science, 38(8), 1842-1857."
0956daf5d44014977910fcce176d61464fb99b6a,Scomber japonicus,Osteichthyes,Actinopterygii,Perciformes,Scombridae,Oceanodromous,Otolith,Stable isotope,13,Larvae,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2015;2016;2017;2018;2019,2021,Tab.S1,"Kume, G.  Shigemura, T.  Okanishi, M.  Hirai, J.  Shiozaki, K.  Ichinomiya, M.  . . & Kobari, T. (2021). Distribution, Feeding Habits, and Growth of Chub Mackerel, Scomber japonicus, Larvae During a High-Stock Period in the Northern Satsunan Area, Southern Japan. Frontiers in Marine Science, 1445."
097b26c40568f682c721930a71e3c24245017549,Carcharodon carcharias,Chondrichthyes,Chondrichthyes,Lamniformes,Lamnidae,Oceanodromous,Muscle,Stable isotope,21,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2015-2018,2020,Tab.1,"Tamburin, E., Elorriaga-Verplancken, F. R., Estupinan-Montano, C., Madigan, D. J., Sanchez-Gonzalez, A., Padilla, M. H., ... & Galvan-Magana, F. (2020). New insights into the trophic ecology of young white sharks (Carcharodon carcharias) in waters off the Baja California Peninsula, Mexico. Marine Biology, 167, 1-14."
09a1be96f7046ffb0741894c119fb34763abb09d,Galeorhinus galeus,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Triakidae,Oceanodromous,Vertebra,Trace element,154,Adult,LA-ICP-MS,Laser ablation,80,NA,NA,5,NIST612,NA,NA,Point,Ba;Li;Mg;Mn;Na;Pb;Sr;Zn,2000-2003,2018,Fig.S1,"McMillan, M. N., Huveneers, C., Semmens, J. M., & Gillanders, B. M. (2018). Natural tags reveal populations of Conservation Dependent school shark use different pupping areas. Marine Ecology Progress Series, 599, 147-156."
09b5353c7e2ae2f55fa1b6439e0ef538851b6ebf,Oreochromis mossambicus,Osteichthyes,Actinopterygii,Perciformes,Cichlidae,Amphidromous,Otolith,Trace element,12,Mixed,ICP-MS,NA,NA,NA,NA,NA,BCR-2;BHVO-2,NA,NA,Point,Al;As;Ba;Ca;Cd;Co;Cr;Cu;Fe;Mg;Mn;Ni;Pb;Se;Sr;Zn,NA,2015,Fig.3,"Chatterjee, M.  Ghosh, P.  Ramdas, L.  & Chakrabarti, R. (2015). Isotopic and geochemical characterization of invader tilapia fishes from water bodies of West Bengal and Karnataka, India. Environmental monitoring and assessment, 187(11), 1-12."
09b5353c7e2ae2f55fa1b6439e0ef538851b6ebf,Oreochromis mossambicus,Osteichthyes,Actinopterygii,Perciformes,Cichlidae,Amphidromous,Otolith,Stable isotope,12,Mixed,IRMS,NA,NA,NA,NA,NA,NBS-19,NA,NA,Point,d18O,NA,2015,Fig.2,"Chatterjee, M.  Ghosh, P.  Ramdas, L.  & Chakrabarti, R. (2015). Isotopic and geochemical characterization of invader tilapia fishes from water bodies of West Bengal and Karnataka, India. Environmental monitoring and assessment, 187(11), 1-12."
09ec5797ee6419e336f22fe8dfdf69e548be48de,Dicentrarchus labrax,Osteichthyes,Actinopterygii,Perciformes,Moronidae,Oceanodromous,Otolith,Trace element,40,Juvenile,SF-ICP-MS,Solution ablation,NA,NA,NA,NA,NIES-022;FEBS-01,NA,NA,Point,Ba;Cd;Cu;K;Li;Mg;Mn;Na;Ni;Pb;Sr;Zn,2005,2007,Fig.2,"Vasconcelos, R. P.  Reis-Santos, P.  Tanner, S.  Fonseca, V.  Latkoczy, C.  Gunther, D.  . . & Cabral, H. (2007). Discriminating estuarine nurseries for five fish species through otolith elemental fingerprints. Marine Ecology Progress Series, 350, 117-126."
09ec5797ee6419e336f22fe8dfdf69e548be48de,Diplodus vulgaris,Osteichthyes,Actinopterygii,Perciformes,Sparidae,Oceanodromous,Otolith,Trace element,60,Juvenile,SF-ICP-MS,Solution ablation,NA,NA,NA,NA,NIES-022;FEBS-01,NA,NA,Point,Ba;Cd;Cu;K;Li;Mg;Mn;Na;Ni;Pb;Sr;Zn,2005,2007,Fig.2,"Vasconcelos, R. P.  Reis-Santos, P.  Tanner, S.  Fonseca, V.  Latkoczy, C.  Gunther, D.  . . & Cabral, H. (2007). Discriminating estuarine nurseries for five fish species through otolith elemental fingerprints. Marine Ecology Progress Series, 350, 117-126."
09ec5797ee6419e336f22fe8dfdf69e548be48de,Platichthys flesus,Osteichthyes,Actinopterygii,Pleuronectiformes,Pleuronectidae,Catadromous,Otolith,Trace element,30,Juvenile,SF-ICP-MS,Solution ablation,NA,NA,NA,NA,NIES-022;FEBS-01,NA,NA,Point,Ba;Cd;Cu;K;Li;Mg;Mn;Na;Ni;Pb;Sr;Zn,2005,2007,Fig.2,"Vasconcelos, R. P.  Reis-Santos, P.  Tanner, S.  Fonseca, V.  Latkoczy, C.  Gunther, D.  . . & Cabral, H. (2007). Discriminating estuarine nurseries for five fish species through otolith elemental fingerprints. Marine Ecology Progress Series, 350, 117-126."
09ec5797ee6419e336f22fe8dfdf69e548be48de,Solea solea,Osteichthyes,Actinopterygii,Pleuronectiformes,Soleidae,Oceanodromous,Otolith,Trace element,50,Juvenile,SF-ICP-MS,Solution ablation,NA,NA,NA,NA,NIES-022;FEBS-01,NA,NA,Point,Ba;Cd;Cu;K;Li;Mg;Mn;Na;Ni;Pb;Sr;Zn,2005,2007,Fig.2,"Vasconcelos, R. P.  Reis-Santos, P.  Tanner, S.  Fonseca, V.  Latkoczy, C.  Gunther, D.  . . & Cabral, H. (2007). Discriminating estuarine nurseries for five fish species through otolith elemental fingerprints. Marine Ecology Progress Series, 350, 117-126."
0a0e1ab010df138db47184df34a1b94258a73741,Sphyrna lewini,Chondrichthyes,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Oceanodromous,Skin,Stable isotope,126,Mixed,CF-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2017;2019,2022,Fig.2;Fig.3,"Cerutti-Pereyra, F., Salinas-De-Leon, P., Arnes-Urgelles, C., Suarez-Moncada, J., Espinoza, E., Vaca, L., & Paez-Rosas, D. (2022). Using stable isotopes analysis to understand ontogenetic trophic variations of the scalloped hammerhead shark at the Galapagos Marine Reserve. Plos one, 17(6), e0268736."
0a22d54d93f14dc95b500402e33cb286b9664d0e,Salvelinus alpinus,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Partial migratory,Muscle,Stable isotope,22,Adult,IRMS,NA,NA,NA,NA,NA,VPDB,NA,NA,Line,d13C;d15N,2013,2015,Fig.3,"Hart, L. M.  Bond, M. H.  May-McNally, S. L.  Miller, J. A.  & Quinn, T. P. (2015). Use of otolith microchemistry and stable isotopes to investigate the ecology and anadromous migrations of Northern Dolly Varden from the Egegik River, Bristol Bay, Alaska. Environmental Biology of Fishes, 98(6), 1633-1643."
0a22d54d93f14dc95b500402e33cb286b9664d0e,Salvelinus alpinus,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Partial migratory,Otolith,Trace element,30,Adult,LA-ICP-MS,Laser ablation,65,NA,NA,5,NIST612;MACS-1,NA,NA,Line,Ca;Mn;Sr,2013,2015,Fig.4,"Hart, L. M.  Bond, M. H.  May-McNally, S. L.  Miller, J. A.  & Quinn, T. P. (2015). Use of otolith microchemistry and stable isotopes to investigate the ecology and anadromous migrations of Northern Dolly Varden from the Egegik River, Bristol Bay, Alaska. Environmental Biology of Fishes, 98(6), 1633-1643."
0a2959da45230aba65134b11c169751118ecbfc2,Dicentrarchus labrax,Osteichthyes,Actinopterygii,Perciformes,Moronidae,Oceanodromous,Flesh oil,Stable isotope,10,Adult,EA-IRMS,NA,NA,NA,NA,NA,VSMOW;VPDB;IAEA-CH6;IAEA-CH7;IAEA-N1;IAEA-N2,NA,NA,Point,d13C;d15N;d18O,NA,2007,Fig.2;Fig.3,"Bell, J. G.  Preston, T.  Henderson, R. J.  Strachan, F.  Bron, J. E.  Cooper, K.  & Morrison, D. J. (2007). Discrimination of wild and cultured European sea bass (Dicentrarchus labrax) using chemical and isotopic analyses. Journal of Agricultural and Food Chemistry, 55(15), 5934-5941."
0ab75aaf9c0cac12a85a2c399b586547fab7f594,Oncorhynchus tshawytscha,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Stable isotope,188,Adult,LA-MC-ICP-MS,Laser ablation,55;60,NA,3;7,NA,NA,NA,NA,Line,Sr8786,2007;2008;2009,2018,Fig.2,"Phillis, C. C., Sturrock, A. M., Johnson, R. C., & Weber, P. K. (2018). Endangered winter-run Chinook salmon rely on diverse rearing habitats in a highly altered landscape. Biological Conservation, 217, 358-362."
0b3aff360f1f730cea5c2955a50dbf6d79137391,Brachyplatystoma rousseauxii,Osteichthyes,Actinopterygii,Siluriformes,Pimelodidae,Suspected migrant,Otolith,Stable isotope,37,Mixed,fs-LA-MC-ICP-MS,Laser ablation,30,NA,NA,5,NIES-022,NA,NA,Line,Sr8786,2005-2009,2016,bt.duponchelle.2016,"Duponchelle, F., Pouilly, M., Pecheyran, C., Hauser, M., Renno, J. F., Panfili, J., ... & Baras, E. (2016). Trans-Amazonian natal homing in giant catfish. Journal of Applied Ecology, 53(5), 1511-1520."
0b8ae89016f8751d91ee5279d2575b3a6475a743,Thunnus orientalis,Osteichthyes,Actinopterygii,Perciformes,Scombridae,Oceanodromous,Otolith,Trace element,56,Adult,LA-ICP-MS,Laser ablation,100,NA,NA,10,NIST612;MACS-3,NA,NA,Line,Ba;Ca;Li;Mg;Mn;Sr;Zn,2017,2021,Fig.S1,"Rooker, J. R.  Wells, R. J.  Block, B. A.  Liu, H.  Baumann, H.  Chiang, W. C.  . . & Shiao, J. C. (2021). Natal origin and age-specific egress of Pacific bluefin tuna from coastal nurseries revealed with geochemical markers. Scientific Reports, 11(1), 1-13."
0bc0e3d24e292d93b1a6354d5206b18f1f197019,Pagrus auratus,Osteichthyes,Actinopterygii,Perciformes,Sparidae,Oceanodromous,Otolith,Trace element,1598,Larvae,LA-ICP-MS,Laser ablation,100,NA,NA,NA,NIST612,NA,NA,Point,Ba;Ca;Mn;Sr,2004;2005;2006;2007;2008;2009,2011,NA,"Hamer, P. A.  Acevedo, S.  Jenkins, G. P.  & Newman, A. (2011). Connectivity of a large embayment and coastal fishery: spawning aggregations in one bay source local and broad-scale fishery replenishment. Journal of Fish Biology, 78(4), 1090-1109."
0bc0e3d24e292d93b1a6354d5206b18f1f197019,Sparus aurata,Osteichthyes,Actinopterygii,Perciformes,Sparidae,Undetermined,Otolith,Trace element,412,Larvae,LA-ICP-MS,Laser ablation,100,NA,NA,NA,NIST612,NA,NA,Point,Ba;Mn;Sr,2004-2009,2011,NA,"Hamer, P. A.  Acevedo, S.  Jenkins, G. P.  & Newman, A. (2011). Connectivity of a large embayment and coastal fishery: spawning aggregations in one bay source local and broad-scale fishery replenishment. Journal of Fish Biology, 78(4), 1090-1109."
